season,team_name_bet,opp_team_name_bet,team_goals,opp_team_goals,Bet365_win_odds,Bet365_draw_odds,Bet365_lose_odds,bet_merge_code
20222023,Man City,Wolves,3.0,0.0,1.33,5.0,9.5,20222023_4_8_Away
20222023,Bournemouth,Newcastle,1.0,1.0,7.5,4.4,1.44,20222023_24_15_Away
20222023,Leicester,Tottenham,2.0,6.0,7.0,4.5,1.45,20222023_6_17_Away
20222023,Arsenal,Brentford,3.0,0.0,1.8,3.8,4.2,20222023_11_21_Away
20222023,West Ham,Everton,0.0,1.0,2.5,3.25,2.9,20222023_9_5_Away
20222023,Tottenham,Arsenal,1.0,3.0,3.3,3.75,2.05,20222023_17_11_Away
20222023,Brentford,Bournemouth,0.0,0.0,2.2,3.4,3.3,20222023_21_24_Away
20222023,Chelsea,Crystal Palace,2.0,1.0,1.85,3.6,4.2,20222023_1_16_Away
20222023,Newcastle,Fulham,4.0,1.0,2.37,3.4,3.0,20222023_15_18_Away
20222023,Brighton,Liverpool,3.0,3.0,8.5,5.25,1.33,20222023_19_3_Away
20222023,Everton,Southampton,2.0,1.0,3.4,3.4,2.15,20222023_5_7_Away
20222023,Wolves,West Ham,0.0,2.0,4.2,3.5,1.95,20222023_8_9_Away
20222023,Man United,Man City,3.0,6.0,7.5,5.75,1.33,20222023_14_4_Away
20222023,Aston Villa,Leeds,0.0,0.0,3.0,3.4,2.35,20222023_20_10_Away
20222023,Nott'm Forest,Leicester,0.0,4.0,4.33,4.0,1.75,20222023_25_6_Away
20222023,Leicester,Bournemouth,1.0,2.0,2.05,3.4,3.6,20222023_6_24_Away
20222023,Wolves,Chelsea,0.0,3.0,8.0,4.5,1.4,20222023_8_1_Away
20222023,Southampton,Man City,0.0,4.0,17.0,10.0,1.11,20222023_7_4_Away
20222023,Brentford,Newcastle,1.0,5.0,4.2,3.8,1.83,20222023_21_15_Away
20222023,Tottenham,Brighton,1.0,0.0,2.5,3.4,2.8,20222023_17_19_Away
20222023,Leeds,Crystal Palace,1.0,2.0,3.6,3.5,2.05,20222023_10_16_Away
20222023,Fulham,West Ham,1.0,3.0,4.75,3.8,1.72,20222023_18_9_Away
20222023,Liverpool,Arsenal,2.0,3.0,2.62,3.6,2.5,20222023_3_11_Away
20222023,Man United,Everton,2.0,1.0,2.05,3.5,3.6,20222023_14_5_Away
20222023,Aston Villa,Nott'm Forest,1.0,1.0,2.2,3.4,3.3,20222023_20_25_Away
20222023,Brighton,Brentford,0.0,2.0,2.3,3.4,3.1,20222023_19_21_Away
20222023,Crystal Palace,Leicester,0.0,0.0,3.1,3.4,2.3,20222023_16_6_Away
20222023,Bournemouth,Fulham,2.0,2.0,4.0,3.75,1.85,20222023_24_18_Away
20222023,Nott'm Forest,Wolves,0.0,1.0,5.0,3.75,1.7,20222023_25_8_Away
20222023,Everton,Tottenham,0.0,2.0,6.5,4.5,1.5,20222023_5_17_Away
20222023,Chelsea,Aston Villa,2.0,0.0,1.8,3.75,4.33,20222023_1_20_Away
20222023,Arsenal,Leeds,1.0,0.0,1.55,4.2,6.0,20222023_11_10_Away
20222023,Newcastle,Man United,0.0,0.0,3.5,3.8,1.95,20222023_15_14_Away
20222023,West Ham,Southampton,1.0,1.0,2.4,3.4,2.9,20222023_9_7_Away
20222023,Man City,Liverpool,0.0,1.0,1.9,4.0,3.6,20222023_4_3_Away
20222023,Nott'm Forest,Brighton,0.0,0.0,7.0,4.75,1.4,20222023_25_19_Away
20222023,Wolves,Crystal Palace,1.0,2.0,3.4,3.1,2.25,20222023_8_16_Away
20222023,Southampton,Bournemouth,1.0,0.0,2.62,3.3,2.62,20222023_7_24_Away
20222023,Chelsea,Brentford,0.0,0.0,1.72,3.8,4.75,20222023_1_21_Away
20222023,West Ham,Liverpool,0.0,1.0,7.0,5.0,1.4,20222023_9_3_Away
20222023,Everton,Newcastle,0.0,1.0,5.75,3.8,1.6,20222023_5_15_Away
20222023,Tottenham,Man United,0.0,2.0,2.75,3.5,2.45,20222023_17_14_Away
20222023,Aston Villa,Fulham,0.0,3.0,2.5,3.3,2.9,20222023_20_18_Away
20222023,Leeds,Leicester,0.0,2.0,3.0,3.6,2.25,20222023_10_6_Away
20222023,Liverpool,Nott'm Forest,0.0,1.0,1.25,6.0,11.0,20222023_3_25_Away
20222023,Crystal Palace,Everton,0.0,3.0,2.87,3.2,2.6,20222023_16_5_Away
20222023,Brighton,Man City,1.0,3.0,13.0,7.0,1.2,20222023_19_4_Away
20222023,Man United,Chelsea,1.0,1.0,3.5,3.5,2.05,20222023_14_1_Away
20222023,Brentford,Aston Villa,0.0,4.0,3.5,3.5,2.1,20222023_21_20_Away
20222023,Fulham,Leeds,3.0,2.0,3.6,3.5,2.05,20222023_18_10_Away
20222023,Arsenal,Southampton,1.0,1.0,1.57,4.0,6.0,20222023_11_7_Away
20222023,Leicester,Wolves,4.0,0.0,3.25,3.25,2.25,20222023_6_8_Away
20222023,Newcastle,Tottenham,2.0,1.0,3.5,3.5,2.05,20222023_15_17_Away
20222023,Bournemouth,West Ham,0.0,2.0,6.0,4.0,1.55,20222023_24_9_Away
20222023,Man City,Leicester,1.0,0.0,1.25,6.5,10.0,20222023_4_6_Away
20222023,Tottenham,Bournemouth,3.0,2.0,1.7,3.8,5.0,20222023_17_24_Away
20222023,Wolves,Brentford,1.0,1.0,3.3,3.4,2.2,20222023_8_21_Away
20222023,Chelsea,Brighton,1.0,4.0,2.4,3.3,3.0,20222023_1_19_Away
20222023,Southampton,Crystal Palace,0.0,1.0,4.0,3.6,1.9,20222023_7_16_Away
20222023,Aston Villa,Newcastle,0.0,4.0,4.5,3.75,1.8,20222023_20_15_Away
20222023,Everton,Fulham,0.0,0.0,3.0,3.4,2.37,20222023_5_18_Away
20222023,Leeds,Liverpool,2.0,1.0,9.0,6.0,1.3,20222023_10_3_Away
20222023,Nott'm Forest,Arsenal,0.0,5.0,12.0,7.0,1.2,20222023_25_11_Away
20222023,West Ham,Man United,0.0,1.0,4.8,4.0,1.66,20222023_9_14_Away
20222023,Bournemouth,Leeds,3.0,4.0,4.75,3.8,1.72,20222023_24_10_Away
20222023,Fulham,Man City,1.0,2.0,19.0,9.5,1.11,20222023_18_4_Away
20222023,Brentford,Nott'm Forest,2.0,2.0,2.6,3.3,2.75,20222023_21_25_Away
20222023,Brighton,Wolves,3.0,2.0,2.25,3.3,3.3,20222023_19_8_Away
20222023,Leicester,Everton,2.0,0.0,3.0,3.3,2.4,20222023_6_5_Away
20222023,Arsenal,Chelsea,1.0,0.0,2.7,3.4,2.55,20222023_11_1_Away
20222023,Man United,Aston Villa,1.0,3.0,2.1,3.8,3.3,20222023_14_20_Away
20222023,Newcastle,Southampton,4.0,1.0,1.9,3.6,4.0,20222023_15_7_Away
20222023,Crystal Palace,West Ham,2.0,1.0,4.2,3.4,1.9,20222023_16_9_Away
20222023,Liverpool,Tottenham,2.0,1.0,2.1,3.6,3.3,20222023_3_17_Away
20222023,Brentford,Man City,2.0,1.0,17.0,8.0,1.14,20222023_21_4_Away
20222023,Everton,Bournemouth,0.0,3.0,2.6,3.25,2.8,20222023_5_24_Away
20222023,Southampton,Liverpool,1.0,3.0,11.0,6.5,1.25,20222023_7_3_Away
20222023,Crystal Palace,Nott'm Forest,0.0,1.0,2.45,3.1,3.1,20222023_16_25_Away
20222023,Leeds,Tottenham,3.0,4.0,4.75,4.2,1.65,20222023_10_17_Away
20222023,Leicester,West Ham,2.0,0.0,3.75,3.4,2.05,20222023_6_9_Away
20222023,Chelsea,Newcastle,0.0,1.0,3.0,3.4,2.35,20222023_1_15_Away
20222023,Arsenal,Wolves,2.0,0.0,1.55,4.2,6.0,20222023_11_8_Away
20222023,Aston Villa,Brighton,2.0,1.0,4.2,3.75,1.83,20222023_20_19_Away
20222023,Man United,Fulham,2.0,1.0,1.9,3.8,3.8,20222023_14_18_Away
20222023,Tottenham,Brentford,2.0,2.0,1.91,3.6,4.0,20222023_17_21_Away
20222023,Fulham,Crystal Palace,3.0,0.0,3.5,3.6,2.05,20222023_18_16_Away
20222023,Wolves,Everton,2.0,1.0,3.2,3.25,2.3,20222023_8_5_Away
20222023,Newcastle,Leicester,3.0,0.0,2.2,3.5,3.25,20222023_15_6_Away
20222023,Brighton,Southampton,3.0,1.0,2.15,3.5,3.3,20222023_19_7_Away
20222023,Liverpool,Aston Villa,3.0,1.0,1.7,4.0,4.75,20222023_3_20_Away
20222023,West Ham,Arsenal,1.0,3.0,6.5,4.33,1.5,20222023_9_11_Away
20222023,Bournemouth,Chelsea,0.0,2.0,10.0,5.5,1.3,20222023_24_1_Away
20222023,Nott'm Forest,Man United,0.0,3.0,11.0,5.5,1.29,20222023_25_14_Away
20222023,Man City,Leeds,3.0,1.0,1.29,6.0,9.5,20222023_4_10_Away
20222023,Brentford,West Ham,2.0,0.0,3.6,3.6,2.0,20222023_21_9_Away
20222023,Leicester,Liverpool,1.0,2.0,9.5,6.0,1.29,20222023_6_3_Away
20222023,Man United,Wolves,1.0,0.0,1.91,3.6,4.0,20222023_14_8_Away
20222023,Crystal Palace,Bournemouth,2.0,0.0,2.5,3.3,2.8,20222023_16_24_Away
20222023,Southampton,Fulham,1.0,2.0,3.75,3.6,1.95,20222023_7_18_Away
20222023,Everton,Man City,1.0,1.0,19.0,9.0,1.13,20222023_5_4_Away
20222023,Leeds,Newcastle,0.0,0.0,7.0,4.5,1.45,20222023_10_15_Away
20222023,Arsenal,Brighton,4.0,2.0,2.1,3.5,3.4,20222023_11_19_Away
20222023,Aston Villa,Tottenham,2.0,0.0,5.0,4.0,1.67,20222023_20_17_Away
20222023,Chelsea,Nott'm Forest,1.0,1.0,1.7,3.8,5.0,20222023_1_25_Away
20222023,Liverpool,Brentford,1.0,3.0,1.55,4.33,5.5,20222023_3_21_Away
20222023,Newcastle,Arsenal,0.0,0.0,4.33,3.8,1.8,20222023_15_11_Away
20222023,Brighton,Everton,4.0,1.0,2.1,3.5,3.5,20222023_19_5_Away
20222023,Fulham,Leicester,1.0,0.0,3.1,3.6,2.2,20222023_18_6_Away
20222023,Bournemouth,Man United,0.0,3.0,11.0,5.5,1.29,20222023_24_14_Away
20222023,Nott'm Forest,Southampton,1.0,0.0,3.8,3.5,2.0,20222023_25_7_Away
20222023,West Ham,Leeds,2.0,2.0,2.6,3.5,2.6,20222023_9_10_Away
20222023,Wolves,Aston Villa,1.0,1.0,4.0,3.6,1.95,20222023_8_20_Away
20222023,Tottenham,Crystal Palace,4.0,0.0,2.15,3.5,3.4,20222023_17_16_Away
20222023,Man City,Chelsea,1.0,0.0,1.67,4.0,5.0,20222023_4_1_Away
20222023,Chelsea,Fulham,1.0,2.0,2.15,3.5,3.3,20222023_1_18_Away
20222023,Leeds,Aston Villa,1.0,2.0,4.0,3.6,1.91,20222023_10_20_Away
20222023,Man City,Man United,1.0,2.0,1.85,3.6,4.2,20222023_4_14_Away
20222023,Liverpool,Brighton,0.0,3.0,2.1,3.6,3.4,20222023_3_19_Away
20222023,Southampton,Everton,2.0,1.0,3.3,3.25,2.25,20222023_7_5_Away
20222023,Leicester,Nott'm Forest,0.0,2.0,2.63,3.3,2.7,20222023_6_25_Away
20222023,West Ham,Wolves,0.0,1.0,2.7,3.3,2.63,20222023_9_8_Away
20222023,Bournemouth,Brentford,0.0,2.0,5.25,4.0,1.65,20222023_24_21_Away
20222023,Crystal Palace,Chelsea,0.0,1.0,5.25,4.0,1.62,20222023_16_1_Away
20222023,Fulham,Newcastle,0.0,1.0,6.5,4.33,1.5,20222023_18_15_Away
20222023,Arsenal,Tottenham,2.0,0.0,2.2,3.6,3.1,20222023_11_17_Away
20222023,Man United,Crystal Palace,1.0,1.0,1.8,3.6,4.5,20222023_14_16_Away
20222023,Tottenham,Man City,2.0,4.0,8.5,5.0,1.36,20222023_17_4_Away
20222023,Chelsea,Liverpool,0.0,0.0,4.0,3.75,1.85,20222023_1_3_Away
20222023,Nott'm Forest,Bournemouth,1.0,1.0,2.75,3.1,2.75,20222023_25_24_Away
20222023,Brighton,Leicester,2.0,2.0,2.05,3.5,3.6,20222023_19_6_Away
20222023,Aston Villa,Southampton,1.0,0.0,2.55,3.25,2.88,20222023_20_7_Away
20222023,Everton,West Ham,0.0,2.0,4.75,3.75,1.8,20222023_5_9_Away
20222023,Newcastle,Crystal Palace,0.0,0.0,1.85,3.5,4.4,20222023_15_16_Away
20222023,Brentford,Leeds,0.0,0.0,2.88,3.6,2.38,20222023_21_10_Away
20222023,Wolves,Man City,0.0,3.0,11.0,8.0,1.2,20222023_8_4_Away
20222023,Man United,Arsenal,2.0,3.0,4.2,3.8,1.8,20222023_14_11_Away
20222023,Tottenham,Fulham,1.0,0.0,2.1,3.6,3.3,20222023_17_18_Away
20222023,Fulham,Chelsea,0.0,0.0,5.25,4.0,1.62,20222023_18_1_Away
20222023,Arsenal,Everton,0.0,1.0,1.4,4.5,8.5,20222023_11_5_Away
20222023,Leicester,Aston Villa,4.0,2.0,3.8,3.6,1.95,20222023_6_20_Away
20222023,Southampton,Brentford,0.0,3.0,4.2,3.6,1.85,20222023_7_21_Away
20222023,Bournemouth,Brighton,0.0,1.0,8.5,5.25,1.33,20222023_24_19_Away
20222023,Crystal Palace,Man United,1.0,2.0,8.0,4.75,1.4,20222023_16_14_Away
20222023,Liverpool,Wolves,0.0,3.0,1.85,3.8,4.0,20222023_3_8_Away
20222023,West Ham,Newcastle,1.0,1.0,6.0,3.8,1.6,20222023_9_15_Away
20222023,Leeds,Nott'm Forest,0.0,1.0,2.7,3.3,2.63,20222023_10_25_Away
20222023,Man City,Tottenham,0.0,1.0,1.73,4.2,4.33,20222023_4_17_Away
20222023,Leeds,Man United,2.0,2.0,6.0,5.0,1.45,20222023_10_14_Away
20222023,Chelsea,West Ham,1.0,1.0,2.25,3.3,3.3,20222023_1_9_Away
20222023,Brentford,Arsenal,1.0,1.0,7.0,4.75,1.44,20222023_21_11_Away
20222023,Brighton,Crystal Palace,1.0,1.0,2.0,3.5,3.8,20222023_19_16_Away
20222023,Nott'm Forest,Fulham,0.0,2.0,4.33,3.5,1.91,20222023_25_18_Away
20222023,Tottenham,Leicester,1.0,4.0,2.1,3.6,3.4,20222023_17_6_Away
20222023,Wolves,Southampton,2.0,1.0,2.55,3.2,2.9,20222023_8_7_Away
20222023,Newcastle,Bournemouth,1.0,1.0,1.53,4.0,6.5,20222023_15_24_Away
20222023,Man United,Leeds,2.0,0.0,1.91,3.8,3.75,20222023_14_10_Away
20222023,Aston Villa,Man City,1.0,3.0,11.0,6.5,1.25,20222023_20_4_Away
20222023,Everton,Liverpool,0.0,2.0,6.5,4.33,1.5,20222023_5_3_Away
20222023,Man City,Arsenal,3.0,1.0,2.35,3.5,2.9,20222023_4_11_Away
20222023,Arsenal,Aston Villa,4.0,2.0,1.5,3.6,4.5,20222023_11_20_Away
20222023,Crystal Palace,Brentford,1.0,1.0,4.5,3.5,1.83,20222023_16_21_Away
20222023,Fulham,Brighton,1.0,0.0,5.5,3.8,1.65,20222023_18_19_Away
20222023,Southampton,Chelsea,1.0,0.0,8.5,4.75,1.4,20222023_7_1_Away
20222023,Leeds,Everton,0.0,1.0,3.0,3.3,2.4,20222023_10_5_Away
20222023,Man City,Nott'm Forest,1.0,1.0,1.3,5.5,8.5,20222023_4_25_Away
20222023,Bournemouth,Wolves,1.0,0.0,6.0,3.6,1.67,20222023_24_8_Away
20222023,Liverpool,Newcastle,2.0,0.0,2.7,3.5,2.5,20222023_3_15_Away
20222023,Leicester,Man United,0.0,3.0,5.25,4.33,1.62,20222023_6_14_Away
20222023,West Ham,Tottenham,0.0,2.0,4.75,3.6,1.75,20222023_9_17_Away
20222023,Wolves,Fulham,1.0,1.0,3.0,3.2,2.5,20222023_8_18_Away
20222023,Aston Villa,Everton,2.0,0.0,3.0,3.2,2.5,20222023_20_5_Away
20222023,Southampton,Leeds,0.0,1.0,4.0,3.5,1.95,20222023_7_10_Away
20222023,Arsenal,Leicester,1.0,0.0,1.7,4.0,4.75,20222023_11_6_Away
20222023,Nott'm Forest,West Ham,0.0,4.0,5.0,3.6,1.75,20222023_25_9_Away
20222023,Man City,Bournemouth,4.0,1.0,1.29,5.75,10.0,20222023_4_24_Away
20222023,Liverpool,Crystal Palace,0.0,0.0,1.73,3.8,4.75,20222023_3_16_Away
20222023,Chelsea,Tottenham,0.0,2.0,2.9,3.25,2.55,20222023_1_17_Away
20222023,Everton,Arsenal,0.0,4.0,10.0,4.75,1.36,20222023_5_11_Away
20222023,Wolves,Liverpool,0.0,2.0,6.0,4.75,1.5,20222023_8_3_Away
20222023,Newcastle,Man City,0.0,2.0,7.0,4.5,1.45,20222023_15_4_Away
20222023,Bournemouth,Arsenal,2.0,3.0,12.0,7.0,1.22,20222023_24_11_Away
20222023,Crystal Palace,Aston Villa,0.0,1.0,3.8,3.3,2.05,20222023_16_20_Away
20222023,West Ham,Brighton,0.0,4.0,4.5,3.6,1.8,20222023_9_19_Away
20222023,Leeds,Chelsea,0.0,1.0,5.5,4.0,1.62,20222023_10_1_Away
20222023,Tottenham,Wolves,0.0,1.0,2.2,3.4,3.3,20222023_17_8_Away
20222023,Leicester,Southampton,0.0,1.0,2.6,3.3,2.75,20222023_6_7_Away
20222023,Everton,Nott'm Forest,2.0,2.0,2.88,3.0,2.7,20222023_5_25_Away
20222023,Man United,Liverpool,0.0,7.0,2.88,3.6,2.38,20222023_14_3_Away
20222023,Fulham,Brentford,2.0,3.0,3.75,3.6,1.95,20222023_18_21_Away
20222023,Liverpool,Bournemouth,0.0,1.0,1.4,5.0,7.5,20222023_3_24_Away
20222023,Brentford,Everton,0.0,1.0,2.7,3.25,2.7,20222023_21_5_Away
20222023,Brighton,Leeds,2.0,2.0,1.95,3.6,3.75,20222023_19_10_Away
20222023,Chelsea,Leicester,3.0,1.0,1.95,3.5,3.75,20222023_1_6_Away
20222023,Nott'm Forest,Tottenham,1.0,3.0,7.0,4.75,1.44,20222023_25_17_Away
20222023,Man City,Crystal Palace,1.0,0.0,1.36,4.75,9.0,20222023_4_16_Away
20222023,Arsenal,Fulham,3.0,0.0,1.57,4.0,6.0,20222023_11_18_Away
20222023,Southampton,Man United,0.0,0.0,9.0,5.0,1.36,20222023_7_14_Away
20222023,Aston Villa,West Ham,1.0,1.0,3.4,3.3,2.2,20222023_20_9_Away
20222023,Wolves,Newcastle,1.0,2.0,5.5,3.75,1.65,20222023_8_15_Away
20222023,Crystal Palace,Brighton,0.0,1.0,8.0,4.2,1.44,20222023_16_19_Away
20222023,Brentford,Southampton,2.0,0.0,2.5,3.25,2.88,20222023_21_7_Away
20222023,Newcastle,Nott'm Forest,2.0,1.0,1.62,3.8,5.5,20222023_15_25_Away
20222023,Bournemouth,Aston Villa,0.0,3.0,5.0,3.8,1.7,20222023_24_20_Away
20222023,Leicester,Brentford,1.0,1.0,3.75,3.6,1.91,20222023_6_21_Away
20222023,Tottenham,Southampton,3.0,3.0,1.75,3.6,4.75,20222023_17_7_Away
20222023,Leeds,Wolves,4.0,2.0,3.3,3.2,2.25,20222023_10_8_Away
20222023,Everton,Chelsea,2.0,2.0,7.5,4.2,1.5,20222023_5_1_Away
20222023,Crystal Palace,Arsenal,1.0,4.0,15.0,5.5,1.25,20222023_16_11_Away
20222023,Liverpool,Man City,1.0,4.0,5.0,4.2,1.62,20222023_3_4_Away
20222023,Leeds,Arsenal,1.0,4.0,9.0,6.0,1.29,20222023_10_11_Away
20222023,Fulham,Bournemouth,1.0,2.0,2.8,3.3,2.55,20222023_18_24_Away
20222023,Brentford,Brighton,3.0,3.0,5.0,4.0,1.67,20222023_21_19_Away
20222023,Leicester,Crystal Palace,1.0,2.0,2.9,3.25,2.5,20222023_6_16_Away
20222023,Wolves,Nott'm Forest,1.0,1.0,2.55,3.1,3.0,20222023_8_25_Away
20222023,Aston Villa,Chelsea,2.0,0.0,5.25,3.8,1.67,20222023_20_1_Away
20222023,Southampton,West Ham,0.0,1.0,5.0,3.6,1.73,20222023_7_9_Away
20222023,Man United,Newcastle,0.0,2.0,2.9,3.4,2.4,20222023_14_15_Away
20222023,Tottenham,Everton,1.0,1.0,2.2,3.3,3.4,20222023_17_5_Away
20222023,Brighton,Bournemouth,2.0,0.0,1.53,4.2,6.0,20222023_19_24_Away
20222023,Nott'm Forest,Leeds,1.0,2.0,5.0,3.75,1.7,20222023_25_10_Away
20222023,Aston Villa,Leicester,2.0,1.0,2.75,3.3,2.55,20222023_20_6_Away
20222023,Liverpool,Chelsea,0.0,0.0,3.25,3.4,2.2,20222023_3_1_Away
20222023,Brentford,Man United,0.0,1.0,5.0,4.0,1.65,20222023_21_14_Away
20222023,Newcastle,West Ham,5.0,1.0,2.15,3.25,3.6,20222023_15_9_Away
20222023,Everton,Man United,0.0,2.0,6.5,4.33,1.5,20222023_5_14_Away
20222023,Nott'm Forest,Aston Villa,0.0,2.0,5.25,4.2,1.6,20222023_25_20_Away
20222023,Newcastle,Brentford,2.0,1.0,2.05,3.4,3.6,20222023_15_21_Away
20222023,West Ham,Fulham,1.0,0.0,2.63,3.25,2.8,20222023_9_18_Away
20222023,Bournemouth,Leicester,1.0,0.0,4.2,3.75,1.83,20222023_24_6_Away
20222023,Brighton,Tottenham,1.0,2.0,2.7,3.5,2.55,20222023_19_17_Away
20222023,Chelsea,Wolves,0.0,1.0,1.91,3.5,4.2,20222023_1_8_Away
20222023,Man City,Southampton,4.0,1.0,1.25,6.0,11.0,20222023_4_7_Away
20222023,Crystal Palace,Leeds,5.0,1.0,3.6,3.4,2.1,20222023_16_10_Away
20222023,Arsenal,Liverpool,2.0,2.0,2.38,3.6,2.88,20222023_11_3_Away
20222023,Newcastle,Aston Villa,0.0,3.0,2.05,3.4,3.6,20222023_15_20_Away
20222023,Brighton,Chelsea,2.0,1.0,2.63,3.4,2.63,20222023_19_1_Away
20222023,Fulham,Everton,3.0,1.0,3.7,3.4,2.05,20222023_18_5_Away
20222023,Crystal Palace,Southampton,2.0,0.0,2.7,3.1,2.8,20222023_16_7_Away
20222023,Bournemouth,Tottenham,3.0,2.0,7.0,4.5,1.45,20222023_24_17_Away
20222023,Brentford,Wolves,0.0,2.0,3.0,3.1,2.45,20222023_21_8_Away
20222023,Leicester,Man City,1.0,3.0,15.0,8.5,1.14,20222023_6_4_Away
20222023,Arsenal,West Ham,2.0,2.0,1.55,4.2,6.0,20222023_11_9_Away
20222023,Man United,Nott'm Forest,2.0,0.0,1.62,4.0,5.5,20222023_14_25_Away
20222023,Liverpool,Leeds,6.0,1.0,1.73,4.2,4.2,20222023_3_10_Away
20222023,Southampton,Arsenal,3.0,3.0,13.0,7.0,1.2,20222023_7_11_Away
20222023,Leeds,Fulham,1.0,2.0,3.1,3.4,2.3,20222023_10_18_Away
20222023,Aston Villa,Brentford,1.0,1.0,2.88,3.25,2.5,20222023_20_21_Away
20222023,Everton,Crystal Palace,0.0,0.0,3.75,3.2,2.05,20222023_5_16_Away
20222023,Wolves,Leicester,1.0,2.0,3.0,3.3,2.38,20222023_8_6_Away
20222023,Nott'm Forest,Liverpool,2.0,3.0,17.0,7.5,1.17,20222023_25_3_Away
20222023,West Ham,Bournemouth,4.0,0.0,2.55,3.2,2.88,20222023_9_24_Away
20222023,Tottenham,Newcastle,1.0,6.0,4.2,3.75,1.83,20222023_17_15_Away
20222023,Crystal Palace,Wolves,0.0,2.0,3.0,3.2,2.45,20222023_16_8_Away
20222023,Fulham,Aston Villa,0.0,1.0,4.2,4.0,1.75,20222023_18_20_Away
20222023,Leicester,Leeds,1.0,1.0,3.0,3.5,2.3,20222023_6_10_Away
20222023,Brighton,Nott'm Forest,1.0,3.0,1.53,4.2,6.0,20222023_19_25_Away
20222023,Brentford,Chelsea,2.0,0.0,4.75,4.0,1.7,20222023_21_1_Away
20222023,Liverpool,West Ham,2.0,1.0,1.85,3.9,3.9,20222023_3_9_Away
20222023,Arsenal,Man City,1.0,4.0,5.25,4.5,1.55,20222023_11_4_Away
20222023,Newcastle,Everton,4.0,1.0,1.73,3.6,4.75,20222023_15_5_Away
20222023,Bournemouth,Southampton,1.0,0.0,3.2,3.4,2.25,20222023_24_7_Away
20222023,Man United,Tottenham,2.0,2.0,2.4,3.6,2.8,20222023_14_17_Away
20222023,West Ham,Crystal Palace,3.0,4.0,2.75,3.25,2.63,20222023_9_16_Away
20222023,Nott'm Forest,Brentford,1.0,2.0,5.5,3.8,1.65,20222023_25_21_Away
20222023,Wolves,Brighton,0.0,6.0,6.5,4.33,1.5,20222023_8_19_Away
20222023,Leeds,Bournemouth,1.0,4.0,2.7,3.5,2.55,20222023_10_24_Away
20222023,Man City,Fulham,2.0,1.0,1.25,6.0,12.0,20222023_4_18_Away
20222023,Aston Villa,Man United,0.0,1.0,4.6,3.9,1.73,20222023_20_14_Away
20222023,Southampton,Newcastle,1.0,3.0,10.0,5.25,1.3,20222023_7_15_Away
20222023,Tottenham,Liverpool,3.0,4.0,5.75,4.5,1.53,20222023_17_3_Away
20222023,Everton,Leicester,2.0,2.0,3.75,3.5,2.0,20222023_5_6_Away
20222023,Chelsea,Arsenal,1.0,3.0,5.5,4.0,1.6,20222023_1_11_Away
20222023,Fulham,Liverpool,0.0,1.0,11.0,5.75,1.25,20222023_18_3_Away
20222023,West Ham,Man City,0.0,3.0,13.0,7.0,1.2,20222023_9_4_Away
20222023,Man United,Brighton,0.0,1.0,3.75,3.5,1.95,20222023_14_19_Away
20222023,Chelsea,Bournemouth,3.0,1.0,2.15,3.5,3.3,20222023_1_24_Away
20222023,Leeds,Man City,1.0,2.0,15.0,8.5,1.17,20222023_10_4_Away
20222023,Crystal Palace,Tottenham,0.0,1.0,4.2,3.8,1.8,20222023_16_17_Away
20222023,Aston Villa,Wolves,0.0,1.0,2.5,3.3,2.88,20222023_20_8_Away
20222023,Brentford,Liverpool,0.0,1.0,6.0,5.0,1.44,20222023_21_3_Away
20222023,Arsenal,Newcastle,2.0,0.0,2.63,3.75,2.45,20222023_11_15_Away
20222023,Man United,West Ham,0.0,1.0,2.05,3.75,3.4,20222023_14_9_Away
20222023,Leicester,Fulham,3.0,5.0,2.6,3.5,2.63,20222023_6_18_Away
20222023,Everton,Brighton,5.0,1.0,9.0,5.25,1.33,20222023_5_19_Away
20222023,Southampton,Nott'm Forest,3.0,4.0,3.4,3.6,2.1,20222023_7_25_Away
20222023,Newcastle,Leeds,2.0,2.0,1.7,4.2,4.33,20222023_15_10_Away
20222023,Tottenham,Aston Villa,1.0,2.0,2.9,3.6,2.25,20222023_17_20_Away
20222023,Nott'm Forest,Chelsea,2.0,2.0,6.0,4.5,1.5,20222023_25_1_Away
20222023,Bournemouth,Crystal Palace,0.0,2.0,4.2,3.6,1.83,20222023_24_16_Away
20222023,Wolves,Man United,0.0,2.0,7.5,5.0,1.36,20222023_8_14_Away
20222023,Fulham,Southampton,2.0,0.0,2.5,3.3,2.75,20222023_18_7_Away
20222023,West Ham,Brentford,0.0,2.0,3.6,3.5,2.0,20222023_9_21_Away
20222023,Man City,Everton,3.0,0.0,1.36,4.75,9.0,20222023_4_5_Away
20222023,Brighton,Arsenal,3.0,0.0,4.2,4.2,1.73,20222023_19_11_Away
20222023,Liverpool,Leicester,3.0,0.0,1.57,4.33,5.25,20222023_3_6_Away
20222023,Brighton,Newcastle,1.0,4.0,3.5,3.8,2.0,20222023_19_15_Away
20222023,Brentford,Tottenham,3.0,1.0,4.0,3.9,1.83,20222023_21_17_Away
20222023,Man United,Bournemouth,1.0,0.0,1.5,4.75,6.0,20222023_14_24_Away
20222023,Crystal Palace,Fulham,2.0,2.0,2.9,3.4,2.45,20222023_16_18_Away
20222023,Aston Villa,Liverpool,1.0,1.0,6.25,5.0,1.45,20222023_20_3_Away
