code,link,date,season,name,dayofweek,comp,round,venue,result,team,opponent,game_started,position,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,match_report,name_link,assisted_shots,crosses_into_penalty_area,pass_xa,passes_completed_long,passes_completed_medium,passes_completed_short,passes_into_final_third,passes_into_penalty_area,passes_long,passes_medium,passes_pct_long,passes_pct_medium,passes_pct_short,passes_progressive_distance,passes_short,passes_total_distance,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,crosses,passes_blocked,passes_dead,passes_free_kicks,passes_live,passes_offsides,passes_switches,through_balls,throw_ins,gca_defense,gca_fouled,gca_passes_dead,gca_passes_live,gca_shots,gca_take_ons,sca_defense,sca_fouled,sca_passes_dead,sca_passes_live,sca_shots,sca_take_ons,blocked_passes,blocked_shots,challenge_tackles,challenge_tackles_pct,challenges,challenges_lost,clearances,errors,tackles_att_3rd,tackles_def_3rd,tackles_interceptions,tackles_mid_3rd,tackles_won,carries_distance,carries_into_final_third,carries_into_penalty_area,carries_progressive_distance,dispossessed,miscontrols,passes_received,progressive_passes_received,take_ons_tackled,take_ons_tackled_pct,take_ons_won_pct,touches_att_3rd,touches_att_pen_area,touches_def_3rd,touches_def_pen_area,touches_live_ball,touches_mid_3rd,aerials_lost,aerials_won,aerials_won_pct,ball_recoveries,cards_yellow_red,fouled,fouls,offsides,own_goals,pens_conceded,pens_won,scrape_datetime
e77dc3b2,https://fbref.com//en/matches/80bebdbb/Liverpool-Bournemouth-August-19-2023-Premier-League,2023-08-19,20232024,Dominic Solanke,Sat,Premier League,Matchweek 2,Away,L 1–3,Bournemouth,Liverpool,Y,"FW,AM",90,0,1,0,0,3,0,0,0,29,0,0,0,0.1,0.1,0.1,1,0,10,17,58.8,0,13,2,3,2,Match Report,"('Dominic Solanke', 'https://fbref.com//en/matches/80bebdbb/Liverpool-Bournemouth-August-19-2023-Premier-League')",2,0,0.0,0,2,7,0,0,0,3,,66.7,70.0,0,10,109,0,0,0,0,0,2,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,142,1,3,93,3,2,19,10,1,33.3,66.7,17,5,1,1,29,13,4,0,0.0,4,0,1,1,1,0,0,0,2023-08-25 00:55:42.669399
886f9aac,https://fbref.com//en/matches/67ed3ba2/Brentford-Tottenham-Hotspur-August-13-2023-Premier-League,2023-08-13,20232024,Manor Solomon,Sun,Premier League,Matchweek 1,Away,D 2–2,Tottenham,Brentford,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,"('Manor Solomon', 'https://fbref.com//en/matches/67ed3ba2/Brentford-Tottenham-Hotspur-August-13-2023-Premier-League')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-25 00:55:42.669399
886f9aac,https://fbref.com//en/matches/4bb62251/Tottenham-Hotspur-Manchester-United-August-19-2023-Premier-League,2023-08-19,20232024,Manor Solomon,Sat,Premier League,Matchweek 2,Home,W 2–0,Tottenham,Manchester Utd,N,RW,3,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,6,7,85.7,1,5,0,1,1,Match Report,"('Manor Solomon', 'https://fbref.com//en/matches/4bb62251/Tottenham-Hotspur-Manchester-United-August-19-2023-Premier-League')",0,0,0.0,0,3,3,1,0,0,4,,75.0,100.0,8,3,75,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,21,0,0,11,0,0,5,2,0,0.0,100.0,2,0,2,1,8,4,0,0,,1,0,0,0,0,0,0,0,2023-08-25 00:55:42.669399
6613c819,https://fbref.com//en/matches/d6bbf293/Bournemouth-West-Ham-United-August-12-2023-Premier-League,2023-08-12,20232024,Tomáš Souček,Sat,Premier League,Matchweek 1,Away,D 1–1,West Ham,Bournemouth,Y,DM,90,0,1,0,0,2,0,0,0,44,5,0,0,0.4,0.4,0.0,2,1,17,28,60.7,2,12,1,0,0,Match Report,"('Tomáš Souček', 'https://fbref.com//en/matches/d6bbf293/Bournemouth-West-Ham-United-August-12-2023-Premier-League')",1,0,0.0,1,3,8,2,0,1,6,100.0,50.0,66.7,74,12,180,0,0,0,0,0,1,1,0,26,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,50.0,2,1,7,0,0,0,5,5,5,51,0,0,31,0,0,14,1,0,,,7,3,17,8,44,20,0,6,100.0,3,0,1,1,0,0,0,0,2023-08-25 00:55:42.669399
6613c819,https://fbref.com//en/matches/44b9a07c/West-Ham-United-Chelsea-August-20-2023-Premier-League,2023-08-20,20232024,Tomáš Souček,Sun,Premier League,Matchweek 2,Home,W 3–1,West Ham,Chelsea,Y,DM,90,0,0,0,0,0,0,0,0,39,1,5,4,0.0,0.0,0.2,4,0,15,23,65.2,1,13,0,0,0,Match Report,"('Tomáš Souček', 'https://fbref.com//en/matches/44b9a07c/West-Ham-United-Chelsea-August-20-2023-Premier-League')",3,0,0.0,4,5,6,1,0,4,6,100.0,83.3,54.5,78,11,302,0,0,0,0,0,1,0,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,1,33.3,3,2,4,0,0,0,6,1,1,46,0,0,13,0,1,15,1,0,,,6,3,18,11,39,15,3,2,40.0,6,0,1,2,0,0,1,0,2023-08-25 00:55:42.669399
6a8a7af8,https://fbref.com//en/matches/55fd92c7/Sheffield-United-Crystal-Palace-August-12-2023-Premier-League,2023-08-12,20232024,Vinicius Souza,Sat,Premier League,Matchweek 1,Home,L 0–1,Sheffield Utd,Crystal Palace,N,"RM,CM",11,0,0,0,0,0,0,0,0,8,2,0,0,0.0,0.0,0.0,1,0,3,5,60.0,1,4,0,0,0,Match Report,"('Vinicius Souza', 'https://fbref.com//en/matches/55fd92c7/Sheffield-United-Crystal-Palace-August-12-2023-Premier-League')",0,0,0.0,0,2,1,0,0,0,3,,66.7,50.0,23,2,49,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,1,0,2,1,0,24,0,0,7,1,0,5,0,0,,,2,0,1,0,8,5,0,1,100.0,1,0,0,0,0,0,0,0,2023-08-25 00:55:42.669399
6a8a7af8,https://fbref.com//en/matches/a0a93f71/Nottingham-Forest-Sheffield-United-August-18-2023-Premier-League,2023-08-18,20232024,Vinicius Souza,Fri,Premier League,Matchweek 2,Away,L 1–2,Sheffield Utd,Nott'ham Forest,Y,CM,57,0,0,0,0,2,1,0,0,50,5,2,1,0.1,0.1,0.0,2,0,29,37,78.4,2,18,1,0,0,Match Report,"('Vinicius Souza', 'https://fbref.com//en/matches/a0a93f71/Nottingham-Forest-Sheffield-United-August-18-2023-Premier-League')",1,0,0.0,2,13,13,3,0,3,16,66.7,81.3,76.5,91,17,517,0,0,0,0,1,0,0,0,37,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,100.0,3,0,0,0,1,3,7,1,3,84,0,0,34,0,0,27,1,0,,,5,0,24,0,50,21,1,1,50.0,8,0,0,1,0,0,0,0,2023-08-25 00:55:42.669399
28300a16,https://fbref.com//en/matches/56a137f7/Brighton-and-Hove-Albion-Luton-Town-August-12-2023-Premier-League,2023-08-12,20232024,Jason Steele,Sat,Premier League,Matchweek 1,Home,W 4–1,Brighton,Luton Town,Y,GK,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,39,39,100.0,0,28,0,0,0,Match Report,"('Jason Steele', 'https://fbref.com//en/matches/56a137f7/Brighton-and-Hove-Albion-Luton-Town-August-12-2023-Premier-League')",0,0,0.0,5,17,17,0,0,5,17,100.0,100.0,100.0,538,17,748,0,0,0,0,0,0,9,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,97,0,0,55,0,0,26,0,0,,,0,0,42,35,42,0,0,0,,2,0,0,0,0,0,0,0,2023-08-25 00:55:42.669399
28300a16,https://fbref.com//en/matches/d7c606ec/Wolverhampton-Wanderers-Brighton-and-Hove-Albion-August-19-2023-Premier-League,2023-08-19,20232024,Jason Steele,Sat,Premier League,Matchweek 2,Away,W 4–1,Brighton,Wolves,Y,GK,90,0,0,0,0,0,0,0,0,48,0,0,0,0.0,0.0,0.0,0,0,36,45,80.0,0,33,0,0,0,Match Report,"('Jason Steele', 'https://fbref.com//en/matches/d7c606ec/Wolverhampton-Wanderers-Brighton-and-Hove-Albion-August-19-2023-Premier-League')",0,0,0.0,5,19,11,0,0,11,20,45.5,95.0,91.7,514,12,729,0,0,0,0,0,0,3,1,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,145,0,0,63,0,0,30,0,0,,,0,0,48,42,48,0,0,1,100.0,4,0,0,0,0,0,0,0,2023-08-25 00:55:42.669399
b400bde0,https://fbref.com//en/matches/c18d3207/Chelsea-Liverpool-August-13-2023-Premier-League,2023-08-13,20232024,Raheem Sterling,Sun,Premier League,Matchweek 1,Home,D 1–1,Chelsea,Liverpool,Y,AM,80,0,0,0,0,0,0,0,0,39,2,0,0,0.0,0.0,0.1,5,1,24,32,75.0,5,31,5,3,0,Match Report,"('Raheem Sterling', 'https://fbref.com//en/matches/c18d3207/Chelsea-Liverpool-August-13-2023-Premier-League')",1,2,0.1,2,7,15,0,4,3,10,66.7,70.0,88.2,110,17,389,0,0,0,0,5,1,0,0,32,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,50.0,2,1,0,0,1,1,2,0,2,236,4,2,141,4,1,29,12,2,66.7,0.0,29,4,1,0,39,9,0,0,,3,0,1,0,0,0,0,0,2023-08-25 00:55:42.669399
b400bde0,https://fbref.com//en/matches/44b9a07c/West-Ham-United-Chelsea-August-20-2023-Premier-League,2023-08-20,20232024,Raheem Sterling,Sun,Premier League,Matchweek 2,Away,L 1–3,Chelsea,West Ham,Y,"AM,FW",90,0,0,0,0,1,0,0,0,65,1,0,0,0.1,0.1,0.1,7,0,37,53,69.8,4,51,10,12,6,Match Report,"('Raheem Sterling', 'https://fbref.com//en/matches/44b9a07c/West-Ham-United-Chelsea-August-20-2023-Premier-League')",1,1,0.2,2,4,30,2,4,2,8,100.0,50.0,85.7,106,35,396,0,0,0,0,6,3,0,0,53,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,1,50.0,2,1,0,0,1,0,1,0,1,455,4,8,290,5,3,54,18,1,8.3,50.0,46,13,2,0,65,18,1,0,0.0,7,0,5,1,1,0,0,1,2023-08-25 00:55:42.669399
934e1968,https://fbref.com//en/matches/c18d3207/Chelsea-Liverpool-August-13-2023-Premier-League,2023-08-13,20232024,Dominik Szoboszlai,Sun,Premier League,Matchweek 1,Away,D 1–1,Liverpool,Chelsea,Y,"RM,LW",90,0,0,0,0,1,0,0,0,56,1,1,5,0.0,0.0,0.3,2,0,33,42,78.6,2,27,1,1,0,Match Report,"('Dominik Szoboszlai', 'https://fbref.com//en/matches/c18d3207/Chelsea-Liverpool-August-13-2023-Premier-League')",3,0,0.1,2,8,20,1,0,3,11,66.7,72.7,80.0,106,25,435,2,2,0,0,3,0,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0.0,3,3,1,0,0,1,2,0,1,109,2,2,40,0,2,34,8,1,100.0,0.0,24,4,10,2,56,24,0,0,,8,0,1,3,1,0,0,0,2023-08-25 00:55:42.669399
934e1968,https://fbref.com//en/matches/80bebdbb/Liverpool-Bournemouth-August-19-2023-Premier-League,2023-08-19,20232024,Dominik Szoboszlai,Sat,Premier League,Matchweek 2,Home,W 3–1,Liverpool,Bournemouth,Y,"RM,CM",90,0,0,0,0,3,1,0,0,85,1,1,2,0.1,0.1,0.0,7,1,67,72,93.1,4,46,5,6,3,Match Report,"('Dominik Szoboszlai', 'https://fbref.com//en/matches/80bebdbb/Liverpool-Bournemouth-August-19-2023-Premier-League')",1,0,0.0,5,26,34,5,2,5,27,100.0,96.3,89.5,194,38,1072,1,0,0,0,0,1,5,1,67,0,2,0,1,0,0,0,0,1,0,0,1,1,3,2,0,2,0,1,100.0,1,0,0,0,0,1,2,0,1,315,1,2,195,1,1,63,2,2,33.3,50.0,25,4,10,2,85,53,0,0,,6,0,1,0,0,0,0,1,2023-08-25 00:55:42.669399
15ea812b,https://fbref.com//en/matches/15addfc7/Everton-Fulham-August-12-2023-Premier-League,2023-08-12,20232024,James Tarkowski,Sat,Premier League,Matchweek 1,Home,L 0–1,Everton,Fulham,Y*,CB,90,0,0,0,0,1,0,0,0,46,0,4,1,0.0,0.0,0.0,0,0,27,36,75.0,5,32,0,0,0,Match Report,"('James Tarkowski', 'https://fbref.com//en/matches/15addfc7/Everton-Fulham-August-12-2023-Premier-League')",0,0,0.0,7,15,5,4,1,13,15,53.8,100.0,83.3,221,6,676,0,0,0,0,0,0,1,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,1,3,0,0,0,4,0,0,120,0,0,37,0,0,29,2,0,,,3,3,16,6,46,27,1,2,66.7,3,0,0,3,0,0,0,0,2023-08-25 00:55:42.669399
15ea812b,https://fbref.com//en/matches/959b558d/Aston-Villa-Everton-August-20-2023-Premier-League,2023-08-20,20232024,James Tarkowski,Sun,Premier League,Matchweek 2,Away,L 0–4,Everton,Aston Villa,Y*,CB,90,0,0,0,0,1,0,0,0,46,0,3,2,0.2,0.2,0.0,0,0,34,40,85.0,1,35,0,1,1,Match Report,"('James Tarkowski', 'https://fbref.com//en/matches/959b558d/Aston-Villa-Everton-August-20-2023-Premier-League')",0,0,0.0,7,13,12,6,0,11,15,63.6,86.7,100.0,367,12,741,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,0,0,1,0,0,0,3,0,0,134,0,0,64,0,0,31,1,0,0.0,100.0,2,2,19,6,46,26,0,0,,9,0,1,0,0,0,0,0,2023-08-25 00:55:42.669399
77d7c96f,https://fbref.com//en/matches/15addfc7/Everton-Fulham-August-12-2023-Premier-League,2023-08-12,20232024,Kenny Tete,Sat,Premier League,Matchweek 1,Away,W 1–0,Fulham,Everton,Y,RB,90,0,0,0,0,0,0,1,0,84,1,2,1,0.0,0.0,0.1,3,0,58,72,80.6,6,52,2,3,1,Match Report,"('Kenny Tete', 'https://fbref.com//en/matches/15addfc7/Everton-Fulham-August-12-2023-Premier-League')",1,1,0.0,4,17,35,2,1,7,22,57.1,77.3,89.7,309,39,851,0,0,0,0,2,2,13,2,59,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0.0,1,1,6,0,0,0,3,1,1,197,2,0,84,1,0,51,4,1,33.3,33.3,12,0,41,7,84,33,0,0,,4,0,1,2,0,0,0,0,2023-08-25 00:55:42.669399
77d7c96f,https://fbref.com//en/matches/46be83af/Fulham-Brentford-August-19-2023-Premier-League,2023-08-19,20232024,Kenny Tete,Sat,Premier League,Matchweek 2,Home,L 0–3,Fulham,Brentford,Y,RB,85,0,0,0,0,0,0,0,0,55,3,1,0,0.0,0.0,0.0,1,0,36,44,81.8,3,26,4,4,3,Match Report,"('Kenny Tete', 'https://fbref.com//en/matches/46be83af/Fulham-Brentford-August-19-2023-Premier-League')",0,0,0.1,2,11,23,5,1,5,11,40.0,100.0,100.0,125,23,517,0,0,0,0,2,3,9,0,35,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,100.0,1,0,5,0,0,2,4,1,3,161,3,0,94,1,1,28,5,1,25.0,75.0,13,0,18,4,55,25,1,1,50.0,5,0,3,2,0,0,0,0,2023-08-25 00:55:42.669399
56f7a928,https://fbref.com//en/matches/8ff2f8fe/Newcastle-United-Aston-Villa-August-12-2023-Premier-League,2023-08-12,20232024,Youri Tielemans,Sat,Premier League,Matchweek 1,Away,L 1–5,Aston Villa,Newcastle Utd,N,"CM,LW",45,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.1,1,0,21,24,87.5,4,18,1,1,0,Match Report,"('Youri Tielemans', 'https://fbref.com//en/matches/8ff2f8fe/Newcastle-United-Aston-Villa-August-12-2023-Premier-League')",1,0,0.1,2,4,13,2,0,2,5,100.0,80.0,100.0,62,13,299,0,0,0,0,0,1,1,0,23,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,77,1,0,51,0,0,24,3,1,100.0,0.0,9,1,5,0,25,11,0,0,,1,0,0,0,0,0,0,0,2023-08-25 00:55:42.669399
56f7a928,https://fbref.com//en/matches/959b558d/Aston-Villa-Everton-August-20-2023-Premier-League,2023-08-20,20232024,Youri Tielemans,Sun,Premier League,Matchweek 2,Home,W 4–0,Aston Villa,Everton,N,CM,28,0,0,0,0,0,0,0,0,32,0,0,2,0.0,0.0,0.0,0,0,29,30,96.7,3,23,0,0,0,Match Report,"('Youri Tielemans', 'https://fbref.com//en/matches/959b558d/Aston-Villa-Everton-August-20-2023-Premier-League')",0,0,0.0,2,9,18,1,0,3,9,66.7,100.0,100.0,185,18,444,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,0,0,0,0,0,0,0,0,144,1,0,88,0,0,25,0,0,,,4,0,8,3,32,21,0,0,,5,0,0,1,0,0,0,0,2023-08-25 00:55:42.669399
56f7a928,https://fbref.com//en/matches/f36a1b2f/Hibernian-Aston-Villa-August-23-2023-Europa-Conference-League,2023-08-23,20232024,Youri Tielemans,Wed,Conf Lg,Play-off round,Away,W 5–0,eng Aston Villa,sct Hibernian,N,,24,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report,"('Youri Tielemans', 'https://fbref.com//en/matches/f36a1b2f/Hibernian-Aston-Villa-August-23-2023-Europa-Conference-League')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,2023-08-25 00:55:42.669399
41034650,https://fbref.com//en/matches/10e5c045/Arsenal-Manchester-City-August-6-2023-FA-Community-Shield,2023-08-06,20232024,Jurriën Timber,Sun,Community Shield,FA Community Shield,Neutral,D 1 (4)–1 (1),Arsenal,Manchester City,Y,LB,75,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,Match Report,"('Jurriën Timber', 'https://fbref.com//en/matches/10e5c045/Arsenal-Manchester-City-August-6-2023-FA-Community-Shield')",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,2023-08-25 00:55:42.669399
41034650,https://fbref.com//en/matches/26a7f90c/Arsenal-Nottingham-Forest-August-12-2023-Premier-League,2023-08-12,20232024,Jurriën Timber,Sat,Premier League,Matchweek 1,Home,W 2–1,Arsenal,Nott'ham Forest,Y,LB,49,0,0,0,0,0,0,1,0,51,1,0,0,0.0,0.0,0.0,0,0,44,49,89.8,7,39,0,0,0,Match Report,"('Jurriën Timber', 'https://fbref.com//en/matches/26a7f90c/Arsenal-Nottingham-Forest-August-12-2023-Premier-League')",0,0,0.0,0,23,21,9,0,0,26,,88.5,95.5,152,22,654,0,0,0,0,0,0,5,1,44,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,1,1,127,2,0,86,0,0,39,3,0,,,5,0,8,0,51,38,0,1,100.0,2,0,0,2,1,0,0,0,2023-08-25 00:55:42.669399
b3af9be1,https://fbref.com//en/matches/10e5c045/Arsenal-Manchester-City-August-6-2023-FA-Community-Shield,2023-08-06,20232024,Takehiro Tomiyasu,Sun,Community Shield,FA Community Shield,Neutral,D 1 (4)–1 (1),Arsenal,Manchester City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,"('Takehiro Tomiyasu', 'https://fbref.com//en/matches/10e5c045/Arsenal-Manchester-City-August-6-2023-FA-Community-Shield')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-25 00:55:42.669399
b3af9be1,https://fbref.com//en/matches/26a7f90c/Arsenal-Nottingham-Forest-August-12-2023-Premier-League,2023-08-12,20232024,Takehiro Tomiyasu,Sat,Premier League,Matchweek 1,Home,W 2–1,Arsenal,Nott'ham Forest,N,LB,41,0,0,0,0,1,1,0,0,48,0,1,0,0.0,0.0,0.0,0,0,37,43,86.0,3,39,0,0,0,Match Report,"('Takehiro Tomiyasu', 'https://fbref.com//en/matches/26a7f90c/Arsenal-Nottingham-Forest-August-12-2023-Premier-League')",0,0,0.0,1,18,18,4,0,3,20,33.3,90.0,90.0,131,20,572,0,0,0,0,0,0,2,1,41,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,0,0,0,1,0,0,176,1,0,106,0,0,38,1,0,,,4,1,13,2,48,31,2,2,50.0,1,0,0,0,0,0,0,0,2023-08-25 00:55:42.669399
b3af9be1,https://fbref.com//en/matches/3b5ecd36/Crystal-Palace-Arsenal-August-21-2023-Premier-League,2023-08-21,20232024,Takehiro Tomiyasu,Mon,Premier League,Matchweek 2,Away,W 1–0,Arsenal,Crystal Palace,Y,LB,66,0,0,0,0,0,0,2,1,52,0,0,0,0.0,0.0,0.0,1,0,38,50,76.0,5,32,1,3,2,Match Report,"('Takehiro Tomiyasu', 'https://fbref.com//en/matches/3b5ecd36/Crystal-Palace-Arsenal-August-21-2023-Premier-League')",0,0,0.0,0,15,23,5,1,2,20,0.0,75.0,92.0,122,25,546,0,0,0,0,1,1,7,0,43,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,134,2,0,58,1,1,39,2,1,33.3,66.7,17,0,8,1,52,27,1,0,0.0,6,1,0,2,0,0,0,0,2023-08-25 00:55:42.669399
e7ca0439,https://fbref.com//en/matches/55fd92c7/Sheffield-United-Crystal-Palace-August-12-2023-Premier-League,2023-08-12,20232024,James Tomkins,Sat,Premier League,Matchweek 1,Away,W 1–0,Crystal Palace,Sheffield Utd,N,CB,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0,Match Report,"('James Tomkins', 'https://fbref.com//en/matches/55fd92c7/Sheffield-United-Crystal-Palace-August-12-2023-Premier-League')",0,0,0.0,0,0,1,0,0,0,0,,,100.0,6,1,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,1,0,0,0,,0,0,0,0,0,0,0,0,2023-08-25 00:55:42.669399
e7ca0439,https://fbref.com//en/matches/3b5ecd36/Crystal-Palace-Arsenal-August-21-2023-Premier-League,2023-08-21,20232024,James Tomkins,Mon,Premier League,Matchweek 2,Home,L 0–1,Crystal Palace,Arsenal,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,"('James Tomkins', 'https://fbref.com//en/matches/3b5ecd36/Crystal-Palace-Arsenal-August-21-2023-Premier-League')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-25 00:55:42.669399
0db169ae,https://fbref.com//en/matches/8ff2f8fe/Newcastle-United-Aston-Villa-August-12-2023-Premier-League,2023-08-12,20232024,Sandro Tonali,Sat,Premier League,Matchweek 1,Home,W 5–1,Newcastle Utd,Aston Villa,Y,RM,89,1,0,0,0,2,2,1,0,65,1,1,2,0.6,0.6,0.1,3,2,49,56,87.5,6,49,2,0,0,Match Report,"('Sandro Tonali', 'https://fbref.com//en/matches/8ff2f8fe/Newcastle-United-Aston-Villa-August-12-2023-Premier-League')",1,1,0.1,4,15,29,5,2,5,17,80.0,88.2,90.6,213,32,779,0,0,0,0,2,0,0,0,56,0,2,0,0,0,0,0,2,0,0,0,0,0,3,0,0,2,0,0,0.0,2,2,0,0,0,1,2,0,1,159,2,0,59,0,2,52,2,0,,,15,2,13,0,65,37,0,1,100.0,5,0,1,2,0,0,0,0,2023-08-25 00:55:42.669399
0db169ae,https://fbref.com//en/matches/0b8f50a5/Manchester-City-Newcastle-United-August-19-2023-Premier-League,2023-08-19,20232024,Sandro Tonali,Sat,Premier League,Matchweek 2,Away,L 0–1,Newcastle Utd,Manchester City,Y,RM,65,0,0,0,0,0,0,1,0,40,1,0,0,0.0,0.0,0.0,0,0,32,37,86.5,3,28,0,0,0,Match Report,"('Sandro Tonali', 'https://fbref.com//en/matches/0b8f50a5/Manchester-City-Newcastle-United-August-19-2023-Premier-League')",0,0,0.0,2,14,15,2,1,3,15,66.7,93.3,88.2,175,17,529,0,0,0,0,0,1,0,0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,1,0,1,0,1,0,1,108,0,0,33,1,1,37,1,0,,,5,0,11,1,40,24,0,0,,2,0,1,2,0,0,0,0,2023-08-25 00:55:42.669399
532e1e4f,https://fbref.com//en/matches/8ff2f8fe/Newcastle-United-Aston-Villa-August-12-2023-Premier-League,2023-08-12,20232024,Pau Torres,Sat,Premier League,Matchweek 1,Away,L 1–5,Aston Villa,Newcastle Utd,N,CB,60,0,0,0,0,0,0,0,0,51,1,0,2,0.0,0.0,0.0,1,0,40,44,90.9,4,35,3,1,1,Match Report,"('Pau Torres', 'https://fbref.com//en/matches/8ff2f8fe/Newcastle-United-Aston-Villa-August-12-2023-Premier-League')",1,0,0.0,1,20,19,5,0,3,21,33.3,95.2,100.0,229,19,653,0,0,0,0,0,1,2,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.0,1,1,3,0,0,1,1,0,0,224,2,0,155,0,0,36,0,0,0.0,100.0,7,0,21,8,51,24,0,1,100.0,3,0,0,2,0,0,0,0,2023-08-25 00:55:42.669399
532e1e4f,https://fbref.com//en/matches/959b558d/Aston-Villa-Everton-August-20-2023-Premier-League,2023-08-20,20232024,Pau Torres,Sun,Premier League,Matchweek 2,Home,W 4–0,Aston Villa,Everton,Y,CB,90,0,0,0,0,0,0,0,0,82,0,0,0,0.0,0.0,0.0,0,0,71,79,89.9,4,67,0,0,0,Match Report,"('Pau Torres', 'https://fbref.com//en/matches/959b558d/Aston-Villa-Everton-August-20-2023-Premier-League')",0,0,0.0,4,48,19,3,0,9,48,44.4,100.0,90.5,421,21,1396,0,0,0,0,0,1,2,1,77,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,3,0,0,0,0,0,0,488,0,0,340,0,0,68,0,0,,,0,0,40,8,82,42,0,2,100.0,2,0,0,0,1,0,0,0,2023-08-25 00:55:42.669399
